names,scores,logfoldchanges,pvals,pvals_adj,log2fc,significant
ENSG00000273049,-0.013161308,-1.1727175,0.9894990987649633,1.0,-1.6918737,False
ENSG00000306467,-0.013161308,-1.3648374,0.9894990987649633,1.0,-1.9690441,False
ENSG00000306056,-0.013161308,-1.657919,0.9894990987649633,1.0,-2.3918717,False
ENSG00000294099,-0.013161308,-0.9859138,0.9894990987649633,1.0,-1.4223729,False
ENSG00000309133,-0.013161308,-1.4026926,0.9894990987649633,1.0,-2.0236576,False
ENSG00000301900,-0.013161308,-0.9625583,0.9894990987649633,1.0,-1.3886781,False
SPATA31C1,-0.013161308,-1.1331065,0.9894990987649633,1.0,-1.6347271,False
ENSG00000234387,-0.013161308,-1.3502777,0.9894990987649633,1.0,-1.9480388,False
ENSG00000274092,-0.013161308,-0.90587014,0.9894990987649633,1.0,-1.3068943,False
ENSG00000306009,-0.013161308,-1.3649138,0.9894990987649633,1.0,-1.9691544,False
ENSG00000293155,-0.013161308,-1.4410632,0.9894990987649633,1.0,-2.0790148,False
ENSG00000308227,-0.013161308,-0.7102082,0.9894990987649633,1.0,-1.0246137,False
ENSG00000308571,-0.013161308,-1.6917353,0.9894990987649633,1.0,-2.440658,False
ENSG00000225341,-0.013161308,-1.0350633,0.9894990987649633,1.0,-1.4932806,False
LINC01790,-0.013161308,-1.1239533,0.9894990987649633,1.0,-1.6215217,False
ENSG00000294537,-0.013161308,-1.136619,0.9894990987649633,1.0,-1.6397946,False
ENSG00000294093,-0.013161308,-1.4666773,0.9894990987649633,1.0,-2.115968,False
ENSG00000295108,-0.013161308,-0.8206679,0.9894990987649633,1.0,-1.1839734,False
ENSG00000296263,-0.013161308,-1.0010067,0.9894990987649633,1.0,-1.4441476,False
SMIM9,-0.013161308,-1.8150364,0.9894990987649633,1.0,-2.618544,False
ENSG00000298104,-0.013162443,-1.25595,0.9894981929424265,1.0,-1.8119528,False
ENSG00000288566,-0.013162443,-1.535865,0.9894981929424265,1.0,-2.2157848,False
MT4,-0.013162443,-1.7737783,0.9894981929424265,1.0,-2.5590212,False
ENSG00000295912,-0.013162443,-1.650101,0.9894981929424265,1.0,-2.3805926,False
ENSG00000259453,-0.013162443,-1.2743322,0.9894981929424265,1.0,-1.8384727,False
ENSG00000302143,-0.013162443,-1.4718256,0.9894981929424265,1.0,-2.1233957,False
LINC01298,-0.013162443,-1.1735742,0.9894981929424265,1.0,-1.6931096,False
ENSG00000286368,-0.013162443,-2.0452273,0.9894981929424265,1.0,-2.9506392,False
ENSG00000288760,-0.013162443,-1.6693399,0.9894981929424265,1.0,-2.4083486,False
ENSG00000293384,-0.013162443,-1.7130553,0.9894981929424265,1.0,-2.4714162,False
ENSG00000307570,-0.013162443,-1.2503307,0.9894981929424265,1.0,-1.8038459,False
ENSG00000303575,-0.013162443,-1.5752286,0.9894981929424265,1.0,-2.2725744,False
ENSG00000301860,-0.013162443,-2.0865145,0.9894981929424265,1.0,-3.010204,False
ENSG00000304053,-0.013162443,-2.0115473,0.9894981929424265,1.0,-2.9020493,False
ENSG00000301295,-0.013162443,-2.2977574,0.9894981929424265,1.0,-3.314963,False
ENSG00000303083,-0.013162443,-1.6304982,0.9894981929424265,1.0,-2.3523116,False
ENSG00000299939,-0.013162443,-1.9539557,0.9894981929424265,1.0,-2.818962,False
ENSG00000302187,-0.013162443,-1.5379153,0.9894981929424265,1.0,-2.2187428,False
ENSG00000294883,-0.013162443,-2.5098372,0.9894981929424265,1.0,-3.6209295,False
ENSG00000302914,-0.013162443,-1.4312961,0.9894981929424265,1.0,-2.064924,False
OR9A4,-0.013162443,-1.5821161,0.9894981929424265,1.0,-2.282511,False
ENSG00000297820,-0.013162443,-1.1786299,0.9894981929424265,1.0,-1.7004035,False
ENSG00000294344,-0.013162443,-1.6641606,0.9894981929424265,1.0,-2.4008763,False
ENSG00000283209,-0.013162443,-1.2341042,0.9894981929424265,1.0,-1.7804359,False
ENSG00000294122,-0.013162443,-1.3349413,0.9894981929424265,1.0,-1.9259131,False
ENSG00000302013,-0.013162443,-1.7946162,0.9894981929424265,1.0,-2.589084,False
TM4SF19,-0.013162443,-1.5663038,0.9894981929424265,1.0,-2.2596989,False
ENSG00000300118,-0.013162443,-1.5601894,0.9894981929424265,1.0,-2.2508776,False
ENSG00000300046,-0.013162443,-1.693773,0.9894981929424265,1.0,-2.443598,False
ENSG00000305544,-0.013162443,-1.6579157,0.9894981929424265,1.0,-2.3918667,False
ENSG00000286273,-0.013162443,-1.8211994,0.9894981929424265,1.0,-2.6274354,False
ENSG00000297075,-0.013162443,-1.2530558,0.9894981929424265,1.0,-1.8077773,False
ENSG00000261396,-0.013162443,-1.0679044,0.9894981929424265,1.0,-1.5406603,False
ENSG00000299966,-0.013162443,-1.3377352,0.9894981929424265,1.0,-1.9299439,False
ENSG00000293762,-0.013163579,-2.0541062,0.989497287119903,1.0,-2.963449,False
ENSG00000303955,-0.013163579,-1.8644254,0.989497287119903,1.0,-2.6897974,False
IL17F,-0.013163579,-2.0391915,0.989497287119903,1.0,-2.9419315,False
PCSK6-AS1,-0.013163579,-1.3144741,0.989497287119903,1.0,-1.8963853,False
ZNF728,-0.013163579,-1.717469,0.989497287119903,1.0,-2.477784,False
ENSG00000237370,-0.013163579,-1.6917629,0.989497287119903,1.0,-2.4406981,False
ENSG00000310362,-0.013163579,-1.6531951,0.989497287119903,1.0,-2.3850563,False
TTC24,-0.013163579,-1.9097593,0.989497287119903,1.0,-2.7552004,False
LINC01310,-0.013163579,-1.7031521,0.989497287119903,1.0,-2.457129,False
DPPA4,-0.013163579,-1.1870147,0.989497287119903,1.0,-1.7125001,False
ENSG00000296630,-0.013163579,-2.3846884,0.989497287119903,1.0,-3.4403782,False
ENSG00000297585,-0.013163579,-1.2869462,0.989497287119903,1.0,-1.856671,False
ENSG00000308841,-0.013163579,-1.4935184,0.989497287119903,1.0,-2.1546915,False
WFDC11,-0.013163579,-1.2075043,0.989497287119903,1.0,-1.7420603,False
ENSG00000303684,-0.013163579,-1.7117456,0.989497287119903,1.0,-2.469527,False
ENSG00000305832,-0.013163579,-1.6411799,0.989497287119903,1.0,-2.3677223,False
ENSG00000229925,-0.013163579,-2.2761858,0.989497287119903,1.0,-3.2838418,False
ENSG00000302850,-0.013163579,-2.3435624,0.989497287119903,1.0,-3.3810458,False
ENSG00000296309,-0.013163579,-1.2928305,0.989497287119903,1.0,-1.8651601,False
XIRP2-AS1,-0.013163579,-1.6210679,0.989497287119903,1.0,-2.3387067,False
ENSG00000274670,-0.013163579,-2.517118,0.989497287119903,1.0,-3.6314335,False
ENSG00000298314,-0.013163579,-1.5199944,0.989497287119903,1.0,-2.1928885,False
LST1,-0.013169256,0.25998864,0.9894927580074889,1.0,0.3750844,False
ARMS2,-0.013171527,0.23824707,0.9894909463626181,1.0,0.34371787,False
ENSG00000303380,-0.013171527,0.15947331,0.9894909463626181,1.0,0.23007132,False
ENSG00000293190,-0.013174932,-0.07385311,0.9894882288954135,1.0,-0.106547646,False
ENSG00000309613,-0.013177203,0.0034951116,0.9894864172506782,1.0,0.0050423085,False
LINC01221,-0.013179474,0.088827364,0.989484605605997,1.0,0.12815075,False
ENSG00000294156,-0.013179474,-0.14614743,0.989484605605997,1.0,-0.21084608,False
LINC01523,-0.013179474,-0.009043929,0.989484605605997,1.0,-0.013047641,False
ENSG00000308424,-0.01318288,0.06894733,0.9894818881390771,1.0,0.099469975,False
ENSG00000299538,-0.01318288,0.13562596,0.9894818881390771,1.0,0.19566686,False
ENSG00000289847,-0.01318288,-0.22056259,0.9894818881390771,1.0,-0.31820452,False
ENSG00000302131,-0.013184016,0.12833053,0.9894809823167975,1.0,0.18514176,False
ENSG00000284719,-0.013185151,-0.19837208,0.9894800764945315,1.0,-0.2861903,False
ENSG00000307688,-0.013186286,-0.24439184,0.9894791706722791,1.0,-0.35258296,False
SLC34A1,-0.0131874215,-0.2405914,0.9894782648500402,1.0,-0.34710002,False
ENSG00000306253,-0.013188557,-0.20286418,0.9894773590278149,1.0,-0.2926712,False
ENSG00000287595,-0.013188557,-0.300796,0.9894773590278149,1.0,-0.433957,False
ENSG00000302256,-0.013189692,0.1237215,0.9894764532056031,1.0,0.17849238,False
ENSG00000261158,-0.013189692,-0.3992474,0.9894764532056031,1.0,-0.5759923,False
ENSG00000300886,-0.013189692,-0.3083348,0.9894764532056031,1.0,-0.44483304,False
LINC03004,-0.013194234,0.077024825,0.9894728299168918,1.0,0.11112325,False
ENSG00000308326,-0.013194234,-0.668389,0.9894728299168918,1.0,-0.9642817,False
ENSG00000289351,-0.013195369,-0.25048465,0.9894719240947478,1.0,-0.36137298,False
ENSG00000310357,-0.013195369,-0.39706028,0.9894719240947478,1.0,-0.5728368,False
FHAD1-AS1,-0.013196505,-0.34559876,0.9894710182726175,1.0,-0.4985937,False
ENSG00000257268,-0.013196505,-0.4175099,0.9894710182726175,1.0,-0.60233945,False
ENSG00000234675,-0.01319764,-0.7593106,0.9894701124505008,1.0,-1.0954536,False
ENSG00000282950,-0.0131999105,-0.43689355,0.9894683008063079,1.0,-0.63030416,False
CCDC168,-0.0131999105,-0.39792153,0.9894683008063079,1.0,-0.57407933,False
SPATS1,-0.0131999105,-0.33972442,0.9894683008063079,1.0,-0.4901187,False
ENSG00000306744,-0.013201046,-0.10116996,0.9894673949842319,1.0,-0.14595735,False
ENSG00000309801,-0.013201046,-0.17163235,0.9894673949842319,1.0,-0.24761322,False
ENSG00000302150,-0.013202182,-0.5191201,0.9894664891621694,1.0,-0.748932,False
PCDHGB5,-0.013205588,-0.93006176,0.9894637716960635,1.0,-1.3417954,False
ENSG00000286320,-0.013205588,-0.5109438,0.9894637716960635,1.0,-0.73713595,False
ENSG00000304620,-0.013206723,-0.8996374,0.9894628658740553,1.0,-1.2979025,False
ENSG00000287530,-0.013206723,-0.7545829,0.9894628658740553,1.0,-1.0886331,False
ENSG00000294075,-0.013207858,0.047912944,0.9894619600520607,1.0,0.06912374,False
ENSG00000305093,-0.013208994,-0.1400218,0.9894610542300797,1.0,-0.20200875,False
LINC03066,-0.013214671,-1.2858429,0.9894565251203785,1.0,-1.8550792,False
ENSG00000261786,-0.013214671,-0.76834303,0.9894565251203785,1.0,-1.1084846,False
ENSG00000307580,-0.013215806,-0.8471426,0.9894556192984791,1.0,-1.2221684,False
ENSG00000278075,-0.013219212,-0.10337507,0.9894529018328623,1.0,-0.14913873,False
ENSG00000304100,-0.013219212,-0.18467511,0.9894529018328623,1.0,-0.26642996,False
C19orf67,-0.013220347,-0.23410124,0.9894519960110172,1.0,-0.3377367,False
ENSG00000275088,-0.013221483,-0.4403926,0.9894510901891856,1.0,-0.6353522,False
ENSG00000250615,-0.013223753,-0.9206618,0.9894492785455635,1.0,-1.3282342,False
ENSG00000237735,-0.013223753,-0.15211461,0.9894492785455635,1.0,-0.21945512,False
ENSG00000293967,-0.013231701,-0.38002318,0.9894429377933143,1.0,-0.54825765,False
ENSG00000308724,-0.013236243,-0.52824855,0.989439314506614,1.0,-0.76210165,False
ENSG00000309483,-0.013246462,-0.4999028,0.9894311621123352,1.0,-0.7212073,False
FAM209B,-0.013249868,0.064724505,0.9894284446478206,1.0,0.09337775,False
ENSG00000282478,-0.013257247,-0.50885755,0.98942255680846,1.0,-0.73412615,False
ENSG00000255045,-0.013260086,-0.52156866,0.9894202922550132,1.0,-0.7524646,False
ENSG00000301420,-0.013266898,-0.77770704,0.9894148573270884,1.0,-1.1219941,False
ENSG00000250543,-0.013272575,-0.02617123,0.9894103282208598,1.0,-0.037757058,False
ENSG00000308631,-0.013272575,-0.33920196,0.9894103282208598,1.0,-0.4893651,False
ENSG00000307656,-0.013274846,-0.26290214,0.9894085165784638,1.0,-0.37928772,False
ENSG00000294371,-0.013274846,-0.24379994,0.9894085165784638,1.0,-0.351729,False
ENSG00000302843,-0.013277116,-0.37631106,0.9894067049361226,1.0,-0.5429021,False
ENSG00000249849,-0.013287335,-0.22392343,0.9893985525462626,1.0,-0.32305318,False
ENSG00000286338,-0.013295283,-0.12845816,0.989392211799359,1.0,-0.1853259,False
CPZ,-0.013298688,-0.34102368,0.9893894943366054,1.0,-0.49199322,False
ENSG00000303481,-0.013299824,-0.11264945,0.9893885885157149,1.0,-0.16251883,False
ENSG00000304515,-0.013304366,-0.37422854,0.9893849652322897,1.0,-0.5398976,False
ENSG00000309317,-0.013307772,-0.5907702,0.9893822477698644,1.0,-0.8523011,False
ASPN,-0.013313449,-0.34454826,0.9893777186660959,1.0,-0.49707803,False
ENSG00000294640,-0.013313449,-0.11662761,0.9893777186660959,1.0,-0.16825815,False
RESP18,-0.0133361565,-0.081819445,0.9893596022544469,1.0,-0.11804047,False
ENSG00000300428,-0.013379301,-0.21012118,0.9893251810874358,1.0,-0.3031408,False
L1CAM-AS1,-0.013396331,-0.15105069,0.9893115937901343,1.0,-0.21792011,False
CAPN11,-0.013397466,-0.32679412,0.9893106879704244,1.0,-0.47146434,False
LNCPOIR,-0.013403144,-0.31181222,0.9893061588720815,1.0,-0.4498501,False
DNASE1L2,-0.013437205,-0.2080322,0.9892789842892659,1.0,-0.30012715,False
ENSG00000297826,-0.013463318,-0.19741714,0.989258150450862,1.0,-0.28481272,False
PTPRK-AS1,-0.01350987,-0.1843634,0.9892210118875348,1.0,-0.2659802,False
ENSG00000263531,-0.013541659,-0.35402033,0.9891956489796551,1.0,-0.5107433,False
ENSG00000304549,-0.013576857,-0.07407079,0.9891675686300968,1.0,-0.10686153,False
ENSG00000289502,-0.013731268,-0.20918651,0.9890443775781603,1.0,-0.3017925,False
ING4,-0.013746596,-0.17412637,0.9890321490688251,1.0,-0.25121117,False
SERINC4,-0.013828911,-0.3318467,0.9889664774887629,1.0,-0.47875375,False
ENSG00000275719,-0.013842535,-0.36553258,0.9889556077171927,1.0,-0.52735204,False
LINC02580,-0.013886247,-0.013018487,0.9889207338805879,1.0,-0.018781671,False
GOLGA8H,-0.014038388,-0.13667665,0.9887993549784085,1.0,-0.19718271,False
SCN1B,-0.01414341,-0.21443127,0.9887155674544706,1.0,-0.30935892,False
ENSG00000281021,-0.014177471,-0.23543526,0.9886883931490656,1.0,-0.33966118,False
ENSG00000286531,-0.014338695,-0.11040709,0.9885597682820726,1.0,-0.15928382,False
ENSG00000294853,-0.014393194,-0.4775045,0.9885162895208701,1.0,-0.6888935,False
ENSG00000276136,-0.0144999195,-0.24799462,0.9884311437124264,1.0,-0.35778058,False
ENSG00000304825,-0.014618566,0.39439526,0.988336487090724,1.0,0.56899196,False
ENSG00000304646,-0.014618566,0.62411225,0.988336487090724,1.0,0.9004036,False
ENSG00000287251,-0.014618566,0.91425437,0.988336487090724,1.0,1.3189902,False
CD69,-0.014618566,0.20252691,0.988336487090724,1.0,0.29218456,False
ENSG00000300020,-0.014618566,0.51407427,0.988336487090724,1.0,0.7416524,False
ENSG00000249349,-0.014619702,0.3668726,0.9883355812865225,1.0,0.5292853,False
ENSG00000305807,-0.014620837,0.17465383,0.9883346754823361,1.0,0.25197223,False
ENSG00000300538,-0.014620837,-0.31421742,0.9883346754823361,1.0,-0.45331994,False
OR4D10,-0.014620837,-0.05657529,0.9883346754823361,1.0,-0.08162096,False
CCDC70,-0.014620837,0.24857022,0.9883346754823361,1.0,0.35861096,False
ENSG00000307478,-0.014620837,-0.12453871,0.9883346754823361,1.0,-0.17967144,False
TMEM61,-0.014621972,-0.27177215,0.9883337696781648,1.0,-0.39208436,False
PEX5L-AS2,-0.014621972,0.24291281,0.9883337696781648,1.0,0.35044906,False
ENSG00000303696,-0.014621972,0.43899173,0.9883337696781648,1.0,0.6333312,False
OR56A3,-0.014621972,-0.07013742,0.9883337696781648,1.0,-0.10118691,False
ENSG00000301911,-0.014621972,0.2432275,0.9883337696781648,1.0,0.35090303,False
ENSG00000306713,-0.014621972,-0.52732456,0.9883337696781648,1.0,-0.7607686,False
CDRT15P3,-0.014621972,-0.04665139,0.9883337696781648,1.0,-0.06730378,False
ENSG00000310174,-0.014621972,0.24096043,0.9883337696781648,1.0,0.34763244,False
ENSG00000299571,-0.014621972,-0.6662382,0.9883337696781648,1.0,-0.9611786,False
ENSG00000304486,-0.014621972,-0.118052386,0.9883337696781648,1.0,-0.17031364,False
ENSG00000287647,-0.014621972,-0.37545612,0.9883337696781648,1.0,-0.5416687,False
ENSG00000307999,-0.014621972,-0.33103886,0.9883337696781648,1.0,-0.47758812,False
GPR15LG,-0.014621972,-0.20848598,0.9883337696781648,1.0,-0.30078173,False
ENSG00000300112,-0.014621972,-0.26217768,0.9883337696781648,1.0,-0.37824243,False
ENSG00000296361,-0.014621972,-0.49003303,0.9883337696781648,1.0,-0.7069682,False
MNX1-AS1,-0.014623107,-0.9189373,0.9883328638740084,1.0,-1.3257464,False
ENSG00000303137,-0.014623107,-0.42804682,0.9883328638740084,1.0,-0.6175409,False
ENSG00000270487,-0.014623107,-0.26409933,0.9883328638740084,1.0,-0.38101482,False
OR2L3,-0.014623107,-0.24159527,0.9883328638740084,1.0,-0.3485483,False
ENSG00000299246,-0.014623107,-0.381007,0.9883328638740084,1.0,-0.5496769,False
ENSG00000236841,-0.014623107,-0.438575,0.9883328638740084,1.0,-0.6327299,False
ENSG00000296896,-0.014623107,-0.20661089,0.9883328638740084,1.0,-0.2980766,False
ENSG00000306460,-0.014623107,-0.15324655,0.9883328638740084,1.0,-0.22108799,False
DDX11L5,-0.014623107,-0.43255875,0.9883328638740084,1.0,-0.62405044,False
ENSG00000296720,-0.014623107,-0.22727682,0.9883328638740084,1.0,-0.3278912,False
ENSG00000234791,-0.014623107,-0.22538266,0.9883328638740084,1.0,-0.32515842,False
ENSG00000285663,-0.014623107,-0.43582746,0.9883328638740084,1.0,-0.6287661,False
ENSG00000259385,-0.014623107,-0.45209286,0.9883328638740084,1.0,-0.6522321,False
OR11A1,-0.014623107,-0.55145013,0.9883328638740084,1.0,-0.79557437,False
ENSG00000288022,-0.014623107,-0.60660315,0.9883328638740084,1.0,-0.87514335,False
ENSG00000308987,-0.014623107,-0.25111085,0.9883328638740084,1.0,-0.36227643,False
ENSG00000307504,-0.014623107,-0.2276458,0.9883328638740084,1.0,-0.32842353,False
ENSG00000226206,-0.014623107,-0.2599302,0.9883328638740084,1.0,-0.37500012,False
ENSG00000231756,-0.014623107,-0.63401407,0.9883328638740084,1.0,-0.9146888,False
ENSG00000302049,-0.014623107,-0.20798153,0.9883328638740084,1.0,-0.3000541,False
ENSG00000304992,-0.014624244,-0.54561895,0.9883319580698672,1.0,-0.78716165,False
ENSG00000277589,-0.014624244,-0.54663,0.9883319580698672,1.0,-0.78862053,False
ENSG00000287953,-0.014624244,-0.6708716,0.9883319580698672,1.0,-0.9678631,False
SLC9A9-AS1,-0.014624244,-0.00018007071,0.9883319580698672,1.0,-0.00025971717,False
ENSG00000296942,-0.014624244,-0.28452474,0.9883319580698672,1.0,-0.4104826,False
ENSG00000303651,-0.014624244,-0.692478,0.9883319580698672,1.0,-0.99903446,False
ENSG00000307932,-0.014624244,-0.46950984,0.9883319580698672,1.0,-0.67735964,False
ENSG00000295866,-0.014624244,-0.96653247,0.9883319580698672,1.0,-1.3944117,False
ENSG00000300431,-0.014624244,-0.9923868,0.9883319580698672,1.0,-1.4317116,False
ENSG00000305292,-0.014624244,-0.39689615,0.9883319580698672,1.0,-0.57260007,False
ENSG00000301288,-0.014624244,-0.37292895,0.9883319580698672,1.0,-0.53802276,False
ENSG00000305056,-0.014624244,-0.6658667,0.9883319580698672,1.0,-0.96064264,False
ENSG00000258850,-0.014624244,-0.49414235,0.9883319580698672,1.0,-0.71289665,False
ENSG00000230229,-0.014624244,-0.40896848,0.9883319580698672,1.0,-0.5900168,False
ENSG00000289420,-0.014624811,0.24578415,0.9883315051678021,1.0,0.35459146,False
ENSG00000306669,-0.014625379,-0.56224114,0.9883310522657409,1.0,-0.8111424,False
ENSG00000298519,-0.014625379,-0.8757424,0.9883310522657409,1.0,-1.2634292,False
ENSG00000299862,-0.014625379,-0.9294679,0.9883310522657409,1.0,-1.3409387,False
LINC01386,-0.014625379,-0.45996186,0.9883310522657409,1.0,-0.6635846,False
ENSG00000306879,-0.014625379,-0.6475374,0.9883310522657409,1.0,-0.934199,False
SIX2,-0.014625379,-1.3094645,0.9883310522657409,1.0,-1.8891578,False
ENSG00000298644,-0.014625379,-0.4008693,0.9883310522657409,1.0,-0.57833207,False
ENSG00000300903,-0.014625379,-0.77811426,0.9883310522657409,1.0,-1.1225815,False
ENSG00000304589,-0.014625379,-0.43837443,0.9883310522657409,1.0,-0.6324406,False
PRR35,-0.014625379,-0.6780461,0.9883310522657409,1.0,-0.9782136,False
ENSG00000302496,-0.014625379,-0.7223048,0.9883310522657409,1.0,-1.0420655,False
SIRPB1,-0.014625379,-0.48783347,0.9883310522657409,1.0,-0.703795,False
ENSG00000301181,-0.014625379,-0.55399334,0.9883310522657409,1.0,-0.7992434,False
ENSG00000260612,-0.014625379,-0.6843685,0.9883310522657409,1.0,-0.9873351,False
ENSG00000310098,-0.014625379,-0.6051298,0.9883310522657409,1.0,-0.87301785,False
ENSG00000259591,-0.014625379,-0.49496755,0.9883310522657409,1.0,-0.7140873,False
OR1A1,-0.014625379,-0.84092915,0.9883310522657409,1.0,-1.2132043,False
MIR1-1HG,-0.014625379,-0.48198968,0.9883310522657409,1.0,-0.69536406,False
ENSG00000227912,-0.014625379,-0.7339541,0.9883310522657409,1.0,-1.0588719,False
ENSG00000266774,-0.014625379,-1.2774392,0.9883310522657409,1.0,-1.8429552,False
ENSG00000260932,-0.014625379,-0.07504091,0.9883310522657409,1.0,-0.10826116,False
ENSG00000273877,-0.014625379,-0.54516286,0.9883310522657409,1.0,-0.78650385,False
ENSG00000310211,-0.014625379,-0.6683675,0.9883310522657409,1.0,-0.96425045,False
ENSG00000297406,-0.014625379,-0.39399415,0.9883310522657409,1.0,-0.5684134,False
ENSG00000261270,-0.014626514,-0.6515605,0.9883301464616298,1.0,-0.9400029,False
ENSG00000293720,-0.014626514,-0.88988525,0.9883301464616298,1.0,-1.283833,False
ENSG00000259468,-0.014626514,-0.88039315,0.9883301464616298,1.0,-1.2701389,False
ENSG00000285169,-0.014626514,-1.0529027,0.9883301464616298,1.0,-1.5190176,False
ENSG00000265194,-0.014626514,-0.9852029,0.9883301464616298,1.0,-1.4213475,False
